3,6,4,16,4,25,1,35,18,0,21,42,22,21,1,27,23,16,5,14,12,21,29,18,3,6,18,3,16,5,36,24,3,4,11,6,20,1,3,8,28,6,2,8,21,6,7,15,19,2,22,4,18,27,21,0,23,20,22,3,14,20,4,17,11,53,34,3,13,1,19,6,11,13,48,12,14,2,12,35,12,4,18,18,1,24,21,33,25,41,6,4,25,2,17,14,40,4,15,17,16,30,33,6,31,13,10,33,0,9,9,31,23,26,2,17,5,17,19,4,23,11,15,2,19,32,19,13,22,3,18,31,27,17,4,28,36,1,39,17,8,11,12,18,22,3,41,6,28,10,1,18,21,22,15,23,7
12,17,4,23,13,3,3,21,18,22,16,8,32,37,1,19,16,13,6,4,9,4,24,22,23,12,5,11,6,0,38,48,25,0,25,42,13,42,11,6,57,17,13,15,2,12,22,5,23,3,17,13,11,1,4,30,30,24,13,11,0,23,0,6,12,13,20,6,56,6,5,1,9,9,23,5,1,31,11,12,29,5,29,8,33,32,26,11,13,33,32,17,4,3,8,14,20,15,27,37,17,25,26,13,10,6,13,19,5,15,1,4,21,12,13,14,24,11,9,8,8,22,0,8,25,2,8,51,25,26,19,2,5,31,19,1,9,22,2,18,10,15,9,16,34,10,17,4,17,14,17,10,11,7,18,11,30
19,20,4,6,30,15,45,9,27,42,33,9,28,10,25,36,46,11,1,36,32,0,1,25,22,1,6,16,7,22,12,13,1,2,9,9,24,21,10,24,21,38,31,24,15,11,25,24,16,18,1,15,4,0,52,9,3,12,11,3,25,8,16,3,41,19,7,6,11,14,4,13,28,12,15,6,34,1,20,12,0,14,14,24,24,18,9,26,38,7,0,30,30,27,11,5,36,11,5,7,7,39,34,6,51,18,5,18,33,16,10,5,12,20,10,29,24,30,2,9,27,13,24,5,37,3,21,24,22,41,4,25,6,19,22,12,22,13,22,24,4,23,3,26,14,3,0,14,44,17,4,32,44,8,18,16,20
35,27,14,6,11,36,7,26,37,25,5,2,2,22,14,24,12,10,8,0,1,8,14,21,10,23,8,1,9,22,29,3,10,5,14,29,6,4,20,20,0,17,29,26,13,25,7,27,32,31,28,37,14,19,1,16,3,18,5,19,26,9,10,33,2,3,7,14,12,6,2,3,10,17,22,19,15,33,25,10,8,1,7,23,1,30,8,16,3,28,8,25,6,33,28,0,0,6,13,30,6,16,8,11,29,19,16,2,28,17,7,34,5,9,10,5,1,28,6,7,3,13,1,32,24,30,30,11,8,59,28,6,19,56,8,3,39,27,9,7,1,16,7,0,1,47,47,20,18,14,60,31,0,25,50,3,10
33,9,22,12,6,9,2,5,32,7,9,31,5,30,38,9,19,65,10,17,55,8,30,5,11,2,12,13,23,2,7,26,11,3,10,2,13,34,22,0,14,7,5,2,21,14,3,2,20,37,21,22,46,41,2,6,14,12,30,2,5,23,11,2,14,0,18,24,10,31,23,11,36,23,21,20,19,1,27,22,17,7,21,38,7,6,23,36,7,12,14,46,3,21,12,4,9,10,35,6,17,4,18,4,37,7,3,13,27,21,30,3,26,27,5,24,22,49,6,12,27,25,37,52,13,5,7,30,36,24,14,0,19,0,1,1,1,18,23,26,6,14,4,32,0,18,6,9,12,0,25,40,46,16,26,24,22
42,6,2,35,33,1,32,15,2,12,6,6,41,5,27,7,16,31,0,11,26,7,1,7,27,29,34,18,28,20,29,0,15,4,22,12,11,45,14,2,43,27,9,4,2,12,16,16,4,20,18,19,2,23,0,17,22,8,34,12,17,0,5,28,6,33,0,44,17,23,18,19,12,37,10,17,14,11,40,0,31,15,12,5,31,24,11,17,31,9,8,17,20,18,10,17,3,12,8,5,1,3,19,32,28,6,5,4,5,6,10,18,34,8,15,13,10,5,9,12,28,8,9,19,22,1,6,34,51,19,21,5,13,1,3,2,7,32,8,29,24,15,3,2,7,17,8,29,16,3,14,7,12,1,5,19,18
11,26,7,1,6,45,28,0,46,7,20,17,4,0,37,25,11,42,0,13,55,7,5,71,16,16,23,10,9,12,31,24,18,5,30,19,12,8,9,1,17,11,32,17,3,20,24,18,13,1,18,45,14,53,41,8,18,29,1,11,15,26,13,13,25,7,12,17,22,1,17,21,9,20,40,26,1,29,31,1,21,24,16,12,24,27,40,26,27,25,42,12,13,14,11,26,4,10,7,10,29,4,3,17,32,0,29,33,8,21,24,7,17,6,7,14,26,6,5,17,8,8,1,20,1,5,3,1,18,15,21,39,0,2,12,18,20,11,23,15,21,5,15,60,18,26,30,13,46,23,2,13,11,10,40,0,3
13,24,25,2,1,21,6,28,12,9,18,28,32,24,2,21,8,13,40,25,30,27,18,25,31,28,17,19,29,6,36,13,19,23,2,14,23,25,3,5,21,23,6,26,0,28,6,5,18,10,0,13,8,4,42,9,13,3,12,15,20,45,6,25,34,18,8,4,37,0,45,14,25,4,28,16,15,19,15,9,7,20,10,19,12,9,1,39,4,27,12,3,7,11,11,2,0,18,31,25,5,35,29,24,2,22,33,3,13,20,34,20,22,15,12,18,4,25,30,2,51,0,23,7,25,7,12,12,23,1,3,9,10,7,5,10,12,5,40,5,8,9,30,27,18,0,26,7,16,18,22,1,21,27,11,18,21
6,16,27,16,33,14,40,37,21,16,0,31,13,54,29,1,33,6,29,1,9,42,17,25,4,20,7,10,10,20,0,24,1,35,12,18,53,22,9,12,8,1,18,10,59,7,33,15,13,5,20,0,15,24,10,40,23,28,0,3,12,27,23,12,24,44,6,7,2,7,33,15,36,0,13,27,31,5,8,15,18,16,5,9,13,12,21,17,19,7,44,11,3,11,8,31,2,18,33,5,21,20,6,13,10,41,11,27,18,7,20,7,1,6,42,5,2,12,0,14,14,12,4,6,1,13,14,27,9,8,24,24,5,32,1,6,0,3,22,9,2,1,12,5,29,11,5,35,19,29,29,30,11,10,36,14,37
9,3,32,23,16,23,37,28,33,23,44,11,10,24,24,10,7,13,1,60,29,8,16,15,5,53,27,9,5,9,11,17,29,30,31,8,26,8,12,18,19,21,3,1,13,0,15,10,26,25,16,23,17,14,23,65,15,17,18,22,29,14,50,41,8,7,17,12,25,32,19,14,25,24,3,1,0,5,32,1,25,19,2,8,13,9,9,39,0,16,30,22,17,13,6,35,9,43,2,21,9,5,26,44,67,7,7,10,15,1,50,7,22,30,19,2,4,28,21,17,43,16,36,18,7,29,28,12,0,6,17,10,6,9,11,2,14,0,21,2,3,50,19,1,2,14,2,17,16,13,27,2,45,6,2,14,36
12,12,3,51,5,6,5,19,7,27,20,29,11,9,42,25,3,5,32,7,31,17,5,10,0,24,28,9,41,28,19,53,15,36,60,39,15,4,33,1,1,23,3,15,32,3,19,0,25,10,0,34,4,2,14,11,9,7,13,1,22,25,3,14,18,6,7,9,11,7,31,13,10,4,5,37,14,21,24,38,1,16,27,23,9,38,41,17,11,26,16,15,10,7,20,20,13,20,36,12,38,21,21,16,34,15,25,5,7,17,21,23,16,8,6,0,23,32,11,5,27,7,29,0,0,0,12,27,9,14,0,16,46,32,34,17,20,41,39,15,28,48,28,30,6,0,16,23,25,15,14,10,11,1,22,4,0
21,12,9,7,33,8,27,2,34,9,20,25,19,15,5,20,36,10,15,49,11,33,6,66,24,14,6,21,0,14,11,4,0,8,3,9,23,43,1,10,42,27,18,39,0,22,53,20,25,7,35,2,39,38,1,45,4,37,21,5,17,10,18,4,11,23,28,5,21,13,23,1,1,26,23,15,48,6,9,3,18,30,49,20,10,3,25,15,21,23,9,5,2,20,7,2,9,25,24,17,80,6,17,6,15,21,27,36,60,0,49,17,4,6,29,9,13,19,28,13,20,30,36,7,9,7,31,4,3,1,37,10,16,3,20,39,1,12,26,6,10,50,7,7,62,3,28,29,7,10,29,18,7,23,16,35,13
21,3,43,38,12,3,2,28,19,12,11,5,15,5,14,9,3,13,38,12,21,14,23,6,10,1,9,9,13,9,9,41,11,21,23,11,5,23,24,23,9,26,10,12,6,0,35,11,20,31,5,30,3,7,14,12,11,41,25,3,9,4,27,28,37,11,25,49,2,15,23,1,3,37,18,40,10,36,7,29,13,0,23,33,20,5,12,23,33,14,10,1,10,9,17,20,3,5,19,26,16,26,24,9,27,35,19,10,4,6,11,2,60,15,3,9,23,31,19,20,3,25,9,18,25,29,20,23,3,23,21,17,4,12,19,21,20,11,9,8,5,18,25,4,26,30,26,18,25,53,5,28,4,25,31,17,39
16,2,9,13,24,58,5,1,37,13,37,1,4,19,20,20,0,2,8,25,35,29,12,20,26,43,38,7,24,61,7,3,25,9,5,14,5,12,7,19,39,15,21,1,22,11,20,8,35,15,2,20,17,3,17,6,10,1,32,25,10,18,9,20,10,11,6,7,27,10,28,7,30,26,35,5,0,29,17,34,40,22,34,6,18,9,0,27,21,1,6,41,3,29,23,48,0,16,17,48,36,26,19,19,35,16,9,55,7,1,2,6,10,1,2,16,23,30,5,34,42,49,6,16,1,8,31,19,20,7,20,16,29,16,29,1,21,48,36,10,5,2,7,52,24,19,1,15,21,19,2,43,9,29,19,1,24
23,9,5,1,4,57,29,38,9,40,3,34,15,14,17,0,16,14,8,27,16,20,36,5,25,34,49,3,22,22,29,36,25,4,2,52,26,10,28,11,13,20,20,47,47,5,25,7,10,16,22,7,1,18,9,0,15,32,33,47,29,21,33,22,17,13,10,20,8,9,30,5,9,7,14,31,11,26,16,12,24,22,45,11,1,15,6,1,5,17,6,8,59,46,38,19,11,18,4,5,19,11,0,56,12,15,5,16,26,36,11,11,9,8,18,20,24,15,15,31,24,20,3,27,24,39,4,20,21,12,15,20,32,14,11,22,1,17,11,51,6,10,2,12,22,5,30,9,44,2,2,16,13,9,4,7,22
7,0,6,0,18,31,13,31,4,19,20,18,32,19,19,11,12,15,14,20,44,1,14,18,40,12,40,6,34,9,19,12,35,51,27,0,15,20,11,0,8,27,10,8,27,19,30,31,7,9,16,31,57,9,32,3,16,30,22,3,19,2,1,8,4,10,15,0,5,31,5,15,55,23,47,14,8,32,4,15,13,0,11,20,4,0,28,41,32,3,20,9,17,4,17,26,15,15,59,0,1,0,3,13,22,3,1,8,12,15,8,8,5,10,11,11,24,14,8,1,4,0,20,31,40,22,5,8,12,1,10,32,13,10,44,21,5,11,0,13,8,28,2,41,10,6,19,11,3,29,4,3,18,28,43,8,17
17,8,12,22,18,30,12,4,1,9,53,18,24,10,22,28,20,19,6,10,19,37,7,16,20,24,29,13,22,24,13,15,14,13,10,24,31,11,5,18,34,1,4,30,2,51,2,6,13,42,5,7,17,15,21,15,16,12,10,11,15,14,10,1,9,36,15,5,26,14,30,21,20,6,23,36,5,7,33,9,24,8,13,4,1,11,4,37,34,25,5,24,2,10,10,21,31,20,4,11,6,37,0,28,0,35,34,15,35,19,6,10,26,36,5,24,22,7,6,18,8,2,43,30,13,37,3,31,22,22,22,31,7,13,57,14,5,59,6,24,14,19,24,4,38,22,9,9,22,44,16,0,12,1,2,12,15
1,21,17,0,32,28,8,0,12,22,28,27,16,27,12,28,5,19,25,0,17,11,10,2,7,32,43,1,10,20,6,38,35,21,25,15,15,13,16,46,7,21,14,10,40,8,0,2,27,8,1,1,32,8,26,0,24,21,23,38,18,7,14,30,8,7,18,19,34,44,45,40,11,3,12,20,63,20,19,31,1,33,30,25,7,22,6,6,1,7,44,13,3,5,9,17,3,18,28,11,27,27,3,54,23,19,0,38,21,5,11,16,25,12,31,21,8,27,1,17,30,13,41,1,22,12,19,8,44,54,45,20,20,6,19,8,30,11,9,15,3,11,20,26,23,8,10,16,0,13,39,8,12,21,50,14,5
10,20,15,2,9,6,35,35,15,16,14,23,6,3,13,3,21,2,22,3,57,32,1,7,5,1,17,14,44,8,25,7,3,7,4,4,30,4,2,23,17,20,29,13,6,22,20,23,7,2,5,40,14,6,11,18,11,28,16,16,7,12,28,27,22,5,0,15,3,32,15,30,1,1,5,2,2,16,4,2,12,12,4,10,28,23,31,16,24,21,0,32,10,4,56,33,40,21,0,18,17,0,11,0,0,24,18,37,5,6,11,0,14,36,20,4,41,7,7,35,12,25,20,19,36,19,37,40,9,4,30,35,4,3,38,23,22,16,14,2,20,17,22,2,3,9,25,52,38,25,11,19,5,64,28,39,23
17,4,7,3,7,11,43,16,12,6,50,36,2,13,39,6,1,42,32,13,30,11,11,3,31,30,21,28,10,1,7,33,30,3,3,17,10,23,27,43,36,6,17,26,10,39,2,6,21,26,13,5,21,6,18,13,1,15,25,38,26,27,8,4,11,33,27,45,15,12,45,18,3,17,14,21,0,9,61,28,3,13,0,1,7,44,12,37,19,11,12,29,13,27,4,25,18,25,37,0,16,13,6,14,23,0,7,23,9,13,29,42,4,10,11,0,18,23,8,2,28,27,10,3,20,0,20,43,31,14,35,5,20,29,10,6,1,11,19,4,33,2,26,10,28,3,14,10,29,3,25,15,27,12,49,5,6
12,10,2,7,12,20,13,7,6,10,13,17,0,22,26,18,4,43,11,24,29,6,26,24,34,26,23,13,17,8,18,36,31,22,20,13,16,9,22,31,15,7,20,5,2,5,0,0,15,0,21,2,21,25,42,7,0,50,21,12,3,44,6,29,0,23,18,9,8,4,1,6,10,17,14,32,26,17,5,2,13,27,0,13,10,4,3,14,6,10,22,18,15,0,16,1,25,43,10,30,7,2,14,26,29,12,29,13,20,38,26,5,51,2,0,27,11,36,23,17,25,10,2,31,16,40,10,19,45,19,25,43,7,44,39,36,10,3,7,12,9,29,9,33,5,1,35,5,38,58,9,0,31,7,20,5,14
6,3,11,6,19,4,6,44,37,5,19,18,18,9,22,3,26,16,19,4,21,13,5,6,37,4,12,11,3,16,20,18,40,17,3,10,20,12,43,3,2,10,17,8,28,2,0,1,9,5,20,0,5,0,29,30,14,8,53,34,14,6,3,35,46,16,27,10,29,2,8,10,21,6,31,0,4,47,42,5,38,5,0,34,35,11,6,3,3,3,32,23,15,6,23,9,47,0,26,13,33,21,10,30,22,18,21,6,16,3,9,8,56,7,15,5,36,44,13,40,11,16,21,21,16,9,23,21,33,1,6,20,33,1,14,32,35,1,7,12,10,1,18,29,14,17,22,44,27,22,28,7,5,44,11,45,0
18,2,12,17,12,9,16,24,22,10,13,12,19,8,14,2,27,16,11,0,13,15,31,10,13,2,11,21,13,12,5,42,2,8,30,3,25,5,14,22,23,28,11,27,37,44,41,15,21,9,8,16,7,21,13,12,17,6,6,17,14,33,12,6,4,5,9,25,16,5,3,19,55,35,17,39,33,12,28,6,29,3,8,10,2,14,7,8,2,0,32,54,23,11,4,1,10,20,36,21,23,2,39,31,9,14,0,7,3,6,18,32,27,17,21,28,45,6,2,3,2,10,10,7,10,11,4,10,24,4,21,25,27,5,6,11,2,8,0,6,31,1,16,34,10,17,7,30,20,5,2,9,28,17,23,32,7
2,16,47,5,21,5,15,19,31,6,27,25,14,31,36,14,11,30,9,24,24,32,21,4,9,20,5,6,31,12,17,33,50,10,32,7,43,9,14,42,8,21,21,14,37,26,6,16,14,5,32,6,24,35,13,5,7,75,21,27,31,9,29,25,4,1,21,17,13,21,6,41,50,37,1,37,13,24,11,33,2,2,20,9,12,9,14,19,34,13,5,0,11,14,8,2,26,32,14,15,33,30,22,1,69,10,21,23,8,38,5,24,16,27,32,36,29,2,24,7,10,15,1,4,1,37,2,22,6,4,17,21,43,27,0,2,30,9,13,9,29,8,2,11,43,25,15,30,41,5,1,21,8,6,28,26,34
37,11,10,6,32,23,7,0,14,25,16,11,37,12,11,18,5,19,0,24,0,11,0,11,16,24,6,6,10,15,35,2,11,36,36,56,3,7,11,6,18,21,4,8,6,21,20,24,3,26,48,4,20,1,14,42,33,19,42,2,1,26,3,53,29,4,22,59,4,25,11,2,26,7,37,24,26,11,22,16,23,5,20,55,25,13,25,43,9,1,11,9,21,25,19,0,50,4,4,11,6,22,0,40,13,32,24,30,21,15,0,21,15,2,23,13,28,1,23,23,13,9,18,31,36,0,42,1,2,14,32,21,11,9,15,20,4,13,43,31,9,5,14,2,15,18,3,23,7,1,14,26,14,22,32,4,23
6,14,30,1,14,5,14,10,15,4,40,10,27,28,32,10,18,16,5,16,6,45,9,10,21,20,25,1,19,37,14,4,29,35,24,26,17,2,21,9,2,16,18,29,5,10,6,1,6,36,7,3,2,24,10,11,10,16,25,30,21,27,11,3,11,2,22,24,35,25,2,8,55,28,33,28,28,13,20,5,7,8,22,5,49,25,30,18,15,16,7,1,3,33,36,1,24,22,31,18,5,25,5,1,48,16,4,27,31,0,13,3,7,30,18,23,14,2,16,51,19,15,27,11,13,25,33,41,26,55,23,18,1,19,39,42,4,12,21,25,19,11,18,10,40,25,6,17,34,2,17,37,39,7,4,28,20
14,16,15,7,5,25,4,16,18,8,11,3,2,54,13,31,13,24,16,0,39,18,33,8,1,12,8,40,0,6,8,12,16,18,34,4,1,34,20,44,21,0,42,22,14,19,16,66,13,11,23,27,16,1,17,6,9,15,21,18,13,19,20,16,9,34,32,41,2,22,17,8,7,12,63,15,34,15,10,21,11,32,0,44,13,31,26,11,3,7,17,7,27,22,11,26,19,1,22,1,1,23,10,24,6,12,3,5,36,14,3,12,15,20,33,30,5,13,16,5,15,34,3,6,28,11,24,10,3,5,0,57,0,27,0,17,3,0,17,13,48,11,14,18,18,24,9,12,4,31,26,13,13,37,19,19,17
22,1,13,6,0,2,10,3,18,20,18,58,4,36,13,15,2,35,18,21,5,39,2,4,4,24,2,2,5,36,0,5,7,21,7,14,10,13,22,22,7,8,10,35,33,2,30,10,11,11,23,17,28,9,35,14,12,6,6,7,15,9,4,8,17,40,4,45,23,5,28,33,2,48,3,2,12,28,36,35,8,21,13,7,5,10,51,4,3,5,5,13,28,33,4,21,4,5,1,7,3,23,18,47,19,24,14,28,7,38,10,36,23,3,21,23,19,26,24,0,28,21,2,5,6,3,14,21,44,24,8,11,6,18,6,29,9,6,12,1,12,16,0,12,14,4,13,6,10,7,1,52,13,26,12,39,42
12,34,30,26,37,4,1,24,27,36,4,21,24,9,8,8,35,7,13,9,39,1,39,17,14,45,1,1,20,45,21,26,38,0,33,29,8,37,18,38,4,34,8,10,27,3,56,49,11,12,7,18,11,13,1,5,0,2,1,8,26,23,3,22,12,17,2,2,32,32,15,13,21,3,23,2,27,19,22,8,26,15,43,2,20,24,36,51,4,24,22,5,7,1,2,23,12,5,39,7,13,12,9,2,12,40,1,9,7,14,30,40,1,0,0,18,17,27,8,59,2,27,1,26,8,5,18,19,20,27,18,42,6,29,28,43,4,40,39,33,27,15,24,4,43,6,6,8,0,10,28,25,5,63,10,33,28
49,0,47,25,11,30,39,6,5,3,24,18,6,26,12,55,11,17,16,41,22,36,13,26,46,39,25,0,26,25,18,3,29,0,11,12,13,13,1,8,1,0,5,19,34,3,29,26,9,27,31,25,15,30,18,11,17,21,14,2,13,3,5,4,4,41,2,13,16,5,4,12,35,19,31,22,38,16,12,14,27,18,33,6,8,17,6,35,13,32,14,4,9,23,31,22,10,10,15,4,5,52,54,31,28,21,6,24,35,21,7,31,11,14,19,5,14,0,23,37,18,49,0,9,33,47,15,10,26,7,32,3,30,50,6,44,19,21,7,18,8,6,30,37,21,13,3,10,7,4,12,24,14,5,12,50,0
33,5,16,20,14,19,13,28,11,40,15,6,24,31,4,19,37,8,0,12,28,21,36,45,35,2,14,21,32,13,27,6,9,11,14,1,13,9,32,18,17,5,4,37,59,29,23,52,21,56,0,26,24,16,8,21,10,34,24,27,17,36,23,27,28,8,23,44,13,5,35,19,5,2,16,15,17,36,16,21,11,1,5,28,16,21,17,39,30,16,35,48,1,1,8,23,26,20,17,9,20,11,8,11,9,1,36,58,20,13,17,13,2,8,48,11,27,25,3,31,36,40,31,10,4,14,15,14,35,36,0,18,34,42,9,3,51,12,22,38,36,21,0,13,15,4,16,7,17,8,3,40,7,0,14,16,2
5,47,16,39,32,25,0,41,18,22,16,23,11,5,1,20,3,23,0,6,15,64,0,20,27,23,0,23,11,28,6,31,26,15,41,1,26,33,4,4,20,9,36,3,9,4,21,10,26,49,32,12,1,3,19,26,13,12,2,19,12,8,22,30,1,6,15,5,24,11,12,10,4,1,26,35,28,6,14,16,22,17,10,8,21,8,17,33,10,2,13,36,25,3,4,15,6,5,14,9,0,23,11,1,4,62,1,17,29,23,26,43,9,8,0,34,9,0,2,5,6,41,30,0,5,13,24,23,35,3,4,28,11,21,0,28,17,3,6,28,25,23,9,44,6,28,8,11,15,13,27,22,15,13,0,11,23
19,24,16,10,5,15,17,33,21,3,8,40,15,11,5,34,18,51,12,16,0,14,14,16,26,25,21,16,5,2,10,8,17,19,3,27,13,37,41,22,19,7,2,17,22,0,8,35,0,25,39,3,28,7,40,34,44,8,32,26,20,7,32,28,4,8,36,10,40,17,29,20,18,32,14,25,21,6,41,2,37,18,16,3,3,0,7,42,8,6,50,33,20,39,21,9,20,1,10,1,4,45,15,14,3,32,20,66,1,0,13,6,10,22,1,0,42,17,16,29,30,9,56,10,4,5,17,2,22,6,36,4,18,40,14,22,15,19,25,47,15,9,7,17,33,13,21,14,39,20,14,19,32,24,2,24,15
38,10,11,11,4,9,3,11,22,8,20,2,13,9,8,28,17,9,13,9,4,8,9,16,26,18,13,19,2,6,11,19,16,13,2,22,7,21,31,8,14,30,12,3,32,6,8,20,14,3,35,26,5,7,25,28,11,19,40,37,28,14,25,9,2,33,15,15,24,33,14,20,24,20,13,12,12,33,13,16,10,43,23,12,14,19,19,27,33,16,18,5,35,1,5,16,3,38,1,16,17,0,7,4,7,5,43,22,8,32,23,13,37,26,15,20,7,10,49,16,2,9,11,14,25,38,11,21,37,16,27,3,17,26,11,3,30,42,0,9,13,35,28,10,10,17,7,29,16,38,6,29,45,16,2,11,11
5,11,8,17,16,4,15,17,9,31,41,35,12,24,30,8,0,30,7,13,5,2,9,16,20,21,25,30,10,10,25,7,67,6,0,16,28,7,3,39,47,7,34,32,17,19,23,30,25,15,2,22,16,33,10,44,29,34,18,6,11,31,7,0,31,20,32,15,27,12,1,5,26,1,13,16,16,21,7,7,22,4,0,17,22,2,18,21,10,16,13,2,11,5,15,42,6,16,30,12,25,1,36,2,5,8,11,25,10,52,52,33,3,38,17,6,24,19,27,35,22,3,13,3,50,8,37,21,13,0,1,6,9,8,10,20,4,8,40,7,12,20,16,15,25,7,1,8,3,10,10,2,7,13,12,7,18
30,4,29,8,19,37,37,10,24,10,15,16,23,28,37,24,1,9,20,2,13,15,8,41,32,9,19,32,33,26,2,8,36,47,11,0,24,33,26,0,11,8,21,11,37,4,30,18,16,60,16,14,22,12,16,37,7,10,26,13,23,6,1,1,60,1,24,7,28,15,7,13,40,6,44,46,4,17,8,8,16,34,24,41,20,28,1,10,23,5,37,26,20,13,41,34,15,3,16,10,49,13,17,12,21,18,13,25,6,7,4,26,16,44,27,9,30,1,27,9,8,39,32,18,24,34,15,6,9,13,7,25,0,17,19,21,7,32,6,11,6,0,40,34,39,23,7,19,16,2,10,22,15,5,14,4,41
16,14,16,2,28,33,21,6,6,10,4,5,9,36,28,32,13,18,10,35,9,3,15,8,13,11,9,0,8,3,8,0,30,10,41,4,0,20,3,38,0,24,0,9,8,1,16,1,6,7,28,24,4,11,10,29,8,5,27,0,20,29,3,12,18,28,24,19,0,14,9,14,20,24,35,6,18,9,6,0,21,4,6,7,18,4,15,3,2,13,44,13,19,12,33,24,18,30,13,26,37,30,17,34,4,15,14,6,22,26,26,3,8,41,0,19,2,24,15,1,18,17,4,21,18,21,33,15,23,4,66,26,2,11,25,8,41,1,13,1,1,41,42,1,5,31,1,12,32,58,12,26,0,8,24,7,20
2,32,5,6,6,4,11,34,25,4,21,5,70,34,39,10,23,6,18,40,16,4,11,1,0,6,3,46,16,12,36,17,11,19,13,22,7,35,21,7,44,20,30,7,18,34,40,22,28,36,14,0,33,9,5,15,5,19,24,5,22,26,2,38,19,12,4,37,7,5,5,40,3,6,8,25,36,36,40,1,12,25,28,1,14,10,38,3,3,30,6,37,11,40,5,15,13,35,27,35,18,13,4,22,22,22,40,23,19,8,13,12,9,22,7,35,26,3,18,7,3,16,0,5,14,27,9,26,32,35,44,1,31,44,28,2,17,23,28,24,6,47,21,3,15,7,5,41,4,32,8,9,32,32,1,15,37
30,17,11,23,16,18,16,36,9,1,19,20,5,21,35,53,9,20,23,24,26,9,5,18,41,14,11,26,47,34,11,13,20,10,17,3,16,26,11,29,17,32,6,50,19,6,6,9,8,30,3,12,25,6,54,14,11,45,23,26,18,23,51,14,30,8,30,32,1,18,16,37,23,3,17,30,23,8,13,30,21,12,36,4,51,3,17,0,7,39,18,28,12,31,6,3,13,35,1,66,8,8,17,2,7,15,16,5,11,1,0,24,17,23,4,41,11,30,9,43,2,1,18,28,0,53,57,23,5,35,12,9,28,22,29,38,25,32,8,25,6,21,50,3,8,11,17,9,51,1,1,32,18,12,41,4,11
26,24,23,26,5,34,8,42,5,5,13,2,8,4,21,10,11,34,9,27,10,14,10,21,1,32,30,19,33,29,38,28,4,5,5,24,6,0,9,23,35,8,17,11,31,14,15,14,26,38,5,26,14,1,12,11,14,2,14,7,21,41,9,11,4,16,7,3,21,29,6,8,8,7,11,40,3,24,9,3,35,36,1,6,18,19,5,48,23,0,16,19,1,40,8,15,33,33,1,35,17,15,20,2,5,11,21,35,35,19,36,16,22,33,11,0,17,33,6,6,24,22,14,12,56,15,24,0,20,18,9,11,28,20,5,6,0,7,40,18,24,11,23,10,3,19,5,10,54,16,44,50,22,19,39,22,22
8,19,6,16,16,6,13,3,33,10,31,12,4,3,17,19,10,6,9,1,40,1,0,11,37,12,6,15,0,1,13,55,12,19,17,28,21,36,10,33,33,13,39,8,4,4,11,14,27,18,3,47,19,23,32,16,11,20,29,48,31,33,31,5,1,27,43,19,24,25,4,8,4,32,9,12,43,17,28,11,17,32,15,20,42,41,21,45,27,10,1,23,2,35,11,13,16,15,10,13,25,30,21,12,19,6,44,4,10,14,30,33,46,24,6,16,9,4,27,16,26,17,33,30,0,41,25,24,39,15,1,20,19,6,43,15,14,13,27,6,0,7,23,12,15,65,6,10,2,17,6,30,35,22,1,30,11
37,25,7,16,31,30,11,16,23,3,0,13,28,22,7,7,25,27,8,17,14,22,38,13,13,41,9,19,6,1,16,3,5,16,34,13,12,15,2,15,0,16,32,13,23,5,24,7,60,38,18,0,40,16,27,10,17,15,19,21,19,20,37,25,2,19,15,0,0,19,46,42,19,5,24,2,0,26,14,8,13,17,17,6,7,19,15,11,17,17,14,44,60,31,26,21,10,21,17,8,22,5,8,3,34,15,37,70,16,23,30,9,17,40,11,12,16,12,14,4,14,40,22,13,10,0,7,3,28,0,23,27,45,4,7,19,6,28,10,12,6,9,11,15,18,20,19,17,14,10,29,11,26,32,6,1,30
0,15,18,26,31,4,26,0,34,2,14,21,28,1,7,27,13,28,12,20,1,12,23,28,11,26,5,7,28,30,1,7,3,22,18,19,8,26,38,34,2,34,15,20,3,13,45,3,39,8,10,22,39,43,4,19,1,2,10,33,19,20,23,27,17,27,9,18,49,17,26,21,44,10,11,32,40,5,19,2,21,5,14,4,17,6,21,27,14,3,19,46,4,0,14,9,47,22,23,16,16,13,11,12,12,7,6,11,13,2,48,16,8,6,10,1,13,25,17,0,3,2,4,25,12,13,27,9,7,7,0,25,27,33,12,23,8,2,22,7,0,19,22,13,24,3,12,19,17,18,29,13,26,29,4,27,9
8,17,8,19,16,32,6,5,15,13,27,2,24,3,39,18,25,10,5,12,19,50,0,8,28,14,23,13,16,20,4,49,38,28,14,2,32,9,25,9,35,31,4,24,4,15,8,2,18,3,25,18,53,9,21,17,15,7,44,7,40,25,6,21,16,34,8,13,3,0,32,4,39,15,18,5,14,3,15,14,33,7,16,16,48,7,64,21,9,22,8,22,16,9,21,53,30,6,21,8,16,6,14,28,3,29,3,0,10,15,33,35,11,7,51,26,40,22,20,28,19,31,9,54,41,11,6,23,19,2,20,14,4,37,14,25,10,0,1,18,37,25,29,48,6,41,0,33,0,39,40,33,18,18,9,5,18
